timestamp,city,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,datetime,hour,day,month,aqi_change_rate
1769814000,Rawalpindi,5,1209.96,0.0,16.14,64.98,4.64,143.33,203.47,60.8,2026-01-30 23:00:00,23,30,1,0.0
1769817600,Rawalpindi,5,1201.85,0.0,15.85,63.73,4.54,144.54,204.04,62.73,2026-01-31 00:00:00,0,31,1,0.0
1769821200,Rawalpindi,5,1231.6,0.0,16.43,59.92,4.5,148.8,207.74,63.96,2026-01-31 01:00:00,1,31,1,0.0
1769824800,Rawalpindi,5,1331.32,0.0,19.04,52.61,4.5,158.88,219.22,61.35,2026-01-31 02:00:00,2,31,1,0.0
1769828400,Rawalpindi,5,1490.95,0.25,23.4,42.43,4.15,172.83,235.19,51.22,2026-01-31 03:00:00,3,31,1,0.0
1769832000,Rawalpindi,5,1651.64,3.64,22.19,38.92,3.38,186.16,249.42,38.66,2026-01-31 04:00:00,4,31,1,0.0
1769835600,Rawalpindi,5,1774.78,6.01,19.65,45.84,2.97,199.74,263.28,34.77,2026-01-31 05:00:00,5,31,1,0.0
1769839200,Rawalpindi,5,1828.95,4.72,18.78,71.24,2.75,218.04,280.69,29.72,2026-01-31 06:00:00,6,31,1,0.0
1769842800,Rawalpindi,5,852.94,0.61,5.29,139.65,2.51,118.15,165.69,11.45,2026-01-31 07:00:00,7,31,1,0.0
1769846400,Rawalpindi,5,706.41,0.33,3.15,148.86,2.35,103.16,145.7,9.28,2026-01-31 08:00:00,8,31,1,0.0
1769850000,Rawalpindi,5,650.59,0.22,2.51,152.09,2.28,96.45,136.54,8.73,2026-01-31 09:00:00,9,31,1,0.0
1769853600,Rawalpindi,5,643.49,0.26,3.63,150.17,2.42,94.05,132.83,10.38,2026-01-31 10:00:00,10,31,1,0.0
1769857200,Rawalpindi,5,715.28,0.3,6.95,149.18,2.97,101.55,141.91,15.71,2026-01-31 11:00:00,11,31,1,0.0
1769860800,Rawalpindi,5,793.86,0.15,11.6,145.62,3.59,106.62,148.52,21.49,2026-01-31 12:00:00,12,31,1,0.0
1769864400,Rawalpindi,5,905.83,0.01,16.44,135.74,4.32,113.43,157.48,29.12,2026-01-31 13:00:00,13,31,1,0.0
1769868000,Rawalpindi,5,1028.05,0.0,19.82,125.86,5.22,123.42,170.64,38.52,2026-01-31 14:00:00,14,31,1,0.0
1769871600,Rawalpindi,5,1126.85,0.0,21.63,116.6,6.04,131.75,181.97,47.4,2026-01-31 15:00:00,15,31,1,0.0
1769875200,Rawalpindi,5,1185.58,0.0,22.07,105.92,6.53,136.35,188.64,53.99,2026-01-31 16:00:00,16,31,1,0.0
1769878800,Rawalpindi,5,1266.18,0.0,23.17,99.85,7.34,142.49,197.47,63.26,2026-01-31 17:00:00,17,31,1,0.0
1769882400,Rawalpindi,5,1347.72,0.0,24.51,93.37,8.0,149.49,206.31,72.46,2026-01-31 18:00:00,18,31,1,0.0
1769886000,Rawalpindi,5,1399.66,0.0,25.2,86.74,8.33,154.67,211.56,81.16,2026-01-31 19:00:00,19,31,1,0.0
1769889600,Rawalpindi,5,1454.33,0.0,25.44,81.35,8.76,161.79,218.47,90.89,2026-01-31 20:00:00,20,31,1,0.0
1769893200,Rawalpindi,5,1520.76,0.0,25.43,76.48,9.26,171.6,227.63,99.79,2026-01-31 21:00:00,21,31,1,0.0
1769896800,Rawalpindi,5,1565.4,0.0,24.82,71.96,9.49,180.94,235.14,104.58,2026-01-31 22:00:00,22,31,1,0.0
1769900400,Rawalpindi,5,1597.51,0.0,23.91,67.72,9.35,189.35,241.42,105.62,2026-01-31 23:00:00,23,31,1,0.0
1769904000,Rawalpindi,5,1620.28,0.0,22.98,62.85,8.91,196.72,246.57,103.25,2026-02-01 00:00:00,0,1,2,0.0
1769907600,Rawalpindi,5,1634.78,0.0,22.29,54.57,6.77,202.67,250.21,95.4,2026-02-01 01:00:00,1,1,2,0.0
1769911200,Rawalpindi,5,1688.94,0.0,23.56,46.02,5.21,211.29,258.41,89.36,2026-02-01 02:00:00,2,1,2,0.0
1769914800,Rawalpindi,5,1785.28,0.2,26.7,37.97,4.54,221.06,268.81,87.28,2026-02-01 03:00:00,3,1,2,0.0
1769918400,Rawalpindi,5,1865.03,2.04,26.95,35.86,4.13,228.93,276.32,88.55,2026-02-01 04:00:00,4,1,2,0.0
1769922000,Rawalpindi,5,1904.51,4.04,23.41,42.24,3.8,236.47,283.14,91.22,2026-02-01 05:00:00,5,1,2,0.0
1769925600,Rawalpindi,5,1896.12,3.73,20.17,61.75,3.54,249.03,294.12,83.45,2026-02-01 06:00:00,6,1,2,0.0
1769929200,Rawalpindi,5,838.21,0.26,3.41,151.9,6.14,149.61,178.77,12.32,2026-02-01 07:00:00,7,1,2,0.0
1769932800,Rawalpindi,5,618.11,0.12,1.85,150.91,4.48,108.41,131.19,7.97,2026-02-01 08:00:00,8,1,2,0.0
1769936400,Rawalpindi,5,566.28,0.08,1.73,148.11,3.93,96.4,117.4,8.02,2026-02-01 09:00:00,9,1,2,0.0
1769940000,Rawalpindi,5,589.66,0.12,3.69,137.44,3.52,95.09,116.8,16.12,2026-02-01 10:00:00,10,1,2,0.0
1769943600,Rawalpindi,5,657.63,0.19,7.18,122.53,3.16,99.67,123.53,27.45,2026-02-01 11:00:00,11,1,2,0.0
1769947200,Rawalpindi,5,728.58,0.11,11.07,111.39,2.99,103.56,129.49,36.77,2026-02-01 12:00:00,12,1,2,0.0
1769950800,Rawalpindi,5,834.51,0.01,16.09,100.55,3.41,112.06,140.84,59.6,2026-02-01 13:00:00,13,1,2,0.0
1769954400,Rawalpindi,5,954.77,0.0,20.4,91.11,3.94,124.85,157.5,86.14,2026-02-01 14:00:00,14,1,2,0.0
1769958000,Rawalpindi,5,1060.24,0.0,22.79,83.27,4.28,137.94,174.72,108.27,2026-02-01 15:00:00,15,1,2,0.0
1769961600,Rawalpindi,5,1133.47,0.0,23.8,77.49,4.65,147.83,188.13,131.55,2026-02-01 16:00:00,16,1,2,0.0
1769965200,Rawalpindi,5,1212.3,0.0,25.04,75.25,5.25,158.2,202.21,159.3,2026-02-01 17:00:00,17,1,2,0.0
1769968800,Rawalpindi,5,1280.0,0.0,26.49,72.77,5.71,167.09,213.25,185.47,2026-02-01 18:00:00,18,1,2,0.0
1769972400,Rawalpindi,5,1297.33,0.0,26.39,70.2,5.78,171.62,217.18,205.19,2026-02-01 19:00:00,19,1,2,0.0
1769976000,Rawalpindi,5,1319.25,0.0,26.45,69.19,5.96,176.35,221.63,227.87,2026-02-01 20:00:00,20,1,2,0.0
1769979600,Rawalpindi,5,1341.22,0.0,26.23,68.03,6.1,181.24,226.23,246.28,2026-02-01 21:00:00,21,1,2,0.0
1769983200,Rawalpindi,5,1354.46,0.0,25.64,66.46,6.06,185.24,229.29,255.21,2026-02-01 22:00:00,22,1,2,0.0
1769986800,Rawalpindi,5,1367.71,0.0,25.26,64.82,6.02,189.86,233.13,263.49,2026-02-01 23:00:00,23,1,2,0.0
1769990400,Rawalpindi,5,1382.45,0.0,25.23,61.84,5.94,193.89,236.27,268.68,2026-02-02 00:00:00,0,2,2,0.0
1769994000,Rawalpindi,5,1393.65,0.0,24.95,55.76,5.24,196.24,237.63,239.09,2026-02-02 01:00:00,1,2,2,0.0
1769997600,Rawalpindi,5,1452.53,0.01,26.86,48.36,4.69,200.92,243.82,200.03,2026-02-02 02:00:00,2,2,2,0.0
1770001200,Rawalpindi,5,1562.7,0.38,31.0,39.43,4.43,207.26,253.33,168.73,2026-02-02 03:00:00,3,2,2,0.0
1770004800,Rawalpindi,5,1653.21,3.95,29.85,35.53,4.01,209.18,257.63,140.87,2026-02-02 04:00:00,4,2,2,0.0
1770008400,Rawalpindi,5,1708.58,7.69,26.43,41.5,4.23,208.34,258.21,135.61,2026-02-02 05:00:00,5,2,2,0.0
1770012000,Rawalpindi,5,1728.42,7.98,26.59,59.42,4.74,211.15,261.58,138.15,2026-02-02 06:00:00,6,2,2,0.0
1770015600,Rawalpindi,5,1407.9,4.23,24.4,97.92,5.86,169.84,212.36,105.78,2026-02-02 07:00:00,7,2,2,0.0
1770019200,Rawalpindi,5,1204.29,1.97,20.84,112.25,5.61,149.56,185.49,88.48,2026-02-02 08:00:00,8,2,2,0.0
1770022800,Rawalpindi,5,966.05,0.72,14.88,119.47,5.18,121.98,151.81,57.39,2026-02-02 09:00:00,9,2,2,0.0
1770026400,Rawalpindi,5,714.4,0.21,8.84,128.19,5.08,89.31,113.23,32.19,2026-02-02 10:00:00,10,2,2,0.0
1770030000,Rawalpindi,5,676.7,0.17,9.33,121.83,4.37,79.77,102.64,30.82,2026-02-02 11:00:00,11,2,2,0.0
1770033600,Rawalpindi,4,671.47,0.09,10.91,115.14,3.81,74.17,96.82,31.5,2026-02-02 12:00:00,12,2,2,-1.0
1770037200,Rawalpindi,5,745.66,0.01,15.2,100.09,3.39,76.96,101.94,40.91,2026-02-02 13:00:00,13,2,2,1.0
1770040800,Rawalpindi,5,875.96,0.0,20.24,82.48,3.11,86.31,116.07,54.9,2026-02-02 14:00:00,14,2,2,0.0
1770044400,Rawalpindi,5,984.76,0.0,23.05,70.93,3.01,96.1,131.11,68.71,2026-02-02 15:00:00,15,2,2,0.0
1770048000,Rawalpindi,5,1046.72,0.0,23.73,64.23,3.37,103.03,142.28,88.27,2026-02-02 16:00:00,16,2,2,0.0
1770051600,Rawalpindi,5,1096.48,0.0,23.89,62.52,4.03,109.65,152.92,110.52,2026-02-02 17:00:00,17,2,2,0.0
1770055200,Rawalpindi,5,1124.82,0.0,23.71,62.73,4.32,115.38,161.08,127.83,2026-02-02 18:00:00,18,2,2,0.0
1770058800,Rawalpindi,5,1109.02,0.0,22.27,63.86,4.12,118.43,163.61,138.72,2026-02-02 19:00:00,19,2,2,0.0
1770062400,Rawalpindi,5,1079.94,0.0,19.9,65.38,3.75,121.35,165.26,143.81,2026-02-02 20:00:00,20,2,2,0.0
1770066000,Rawalpindi,5,1050.75,0.0,17.27,66.66,3.24,124.48,166.96,137.69,2026-02-02 21:00:00,21,2,2,0.0
1770069600,Rawalpindi,5,1012.27,0.0,14.7,66.99,2.4,126.06,166.83,108.35,2026-02-02 22:00:00,22,2,2,0.0
1770073200,Rawalpindi,5,984.87,0.0,13.04,67.75,2.12,127.84,167.81,102.49,2026-02-02 23:00:00,23,2,2,0.0
1770076800,Rawalpindi,5,963.24,0.0,12.04,69.38,2.14,129.03,168.89,106.4,2026-02-03 00:00:00,0,3,2,0.0
1770080400,Rawalpindi,5,960.0,0.0,12.07,69.25,2.3,130.2,170.63,112.85,2026-02-03 01:00:00,1,3,2,0.0
1770084000,Rawalpindi,5,1029.03,0.0,15.15,63.47,2.76,135.57,179.34,123.6,2026-02-03 02:00:00,2,3,2,0.0
1770087600,Rawalpindi,5,1165.73,0.19,21.75,53.17,3.49,143.88,193.11,136.84,2026-02-03 03:00:00,3,3,2,0.0
1770091200,Rawalpindi,5,1300.24,3.22,24.2,47.16,4.03,149.88,204.27,143.26,2026-02-03 04:00:00,4,3,2,0.0
1770094800,Rawalpindi,5,1391.56,6.56,21.54,50.01,3.88,154.43,212.0,130.26,2026-02-03 05:00:00,5,3,2,0.0
1770098400,Rawalpindi,5,1436.46,6.58,20.22,63.54,3.39,164.24,222.83,108.04,2026-02-03 06:00:00,6,3,2,0.0
1770102000,Rawalpindi,5,760.2,1.23,7.34,125.17,3.14,95.06,135.53,39.46,2026-02-03 07:00:00,7,3,2,0.0
1770105600,Rawalpindi,5,643.39,0.56,4.34,142.43,3.01,87.81,123.0,29.14,2026-02-03 08:00:00,8,3,2,0.0
1770109200,Rawalpindi,5,622.43,0.36,3.42,151.68,3.02,89.87,123.27,26.88,2026-02-03 09:00:00,9,3,2,0.0
1770112800,Rawalpindi,5,615.07,0.35,3.99,150.37,2.95,87.69,119.21,26.31,2026-02-03 10:00:00,10,3,2,0.0
1770116400,Rawalpindi,5,651.17,0.4,6.31,139.31,2.81,91.19,122.55,30.25,2026-02-03 11:00:00,11,3,2,0.0
1770120000,Rawalpindi,5,710.96,0.23,10.06,125.82,2.76,95.51,128.17,34.97,2026-02-03 12:00:00,12,3,2,0.0
1770123600,Rawalpindi,5,821.5,0.02,15.51,105.53,2.84,103.24,138.81,47.12,2026-02-03 13:00:00,13,3,2,0.0
1770127200,Rawalpindi,5,965.31,0.0,20.94,85.61,3.13,115.1,155.37,65.76,2026-02-03 14:00:00,14,3,2,0.0
1770130800,Rawalpindi,5,1096.11,0.0,24.87,72.92,3.68,127.15,172.78,87.79,2026-02-03 15:00:00,15,3,2,0.0
1770134400,Rawalpindi,5,1189.5,0.0,26.65,64.07,4.14,137.01,186.13,107.53,2026-02-03 16:00:00,16,3,2,0.0
1770138000,Rawalpindi,5,1288.05,0.0,27.36,55.44,3.84,149.01,200.11,106.06,2026-02-03 17:00:00,17,3,2,0.0
1770141600,Rawalpindi,5,1365.62,0.0,27.25,47.66,3.0,160.02,210.03,83.2,2026-02-03 18:00:00,18,3,2,0.0
1770145200,Rawalpindi,5,1369.46,0.0,24.79,43.7,2.17,165.46,210.65,61.53,2026-02-03 19:00:00,19,3,2,0.0
1770148800,Rawalpindi,5,1370.82,0.0,22.23,41.11,1.93,171.5,213.25,63.9,2026-02-03 20:00:00,20,3,2,0.0
1770152400,Rawalpindi,5,1375.09,0.0,20.27,38.5,1.95,177.36,217.05,74.58,2026-02-03 21:00:00,21,3,2,0.0
1770156000,Rawalpindi,5,1377.47,0.0,19.26,37.83,2.35,180.68,218.97,96.39,2026-02-03 22:00:00,22,3,2,0.0
1770159600,Rawalpindi,5,1383.79,0.0,19.01,38.78,2.93,183.02,220.58,123.75,2026-02-03 23:00:00,23,3,2,0.0
1770163200,Rawalpindi,5,1397.37,0.0,19.17,39.53,3.45,184.78,221.76,148.49,2026-02-04 00:00:00,0,4,2,0.0
1770166800,Rawalpindi,5,1409.38,0.0,19.86,39.35,3.94,184.78,221.81,170.48,2026-02-04 01:00:00,1,4,2,0.0
1770170400,Rawalpindi,5,1472.12,0.0,23.37,36.2,4.76,186.1,225.84,192.35,2026-02-04 02:00:00,2,4,2,0.0
1770174000,Rawalpindi,5,1595.92,0.3,30.2,29.08,5.7,0.0,0.0,211.13,2026-02-04 03:00:00,3,4,2,0.0
1770177600,Rawalpindi,5,1714.07,4.29,31.48,28.29,5.96,192.54,240.75,212.01,2026-02-04 04:00:00,4,4,2,0.0
1770181200,Rawalpindi,5,1796.55,8.23,29.8,39.68,6.19,194.29,245.05,212.16,2026-02-04 05:00:00,5,4,2,0.0
1770184800,Rawalpindi,5,1837.76,8.13,30.82,62.21,6.29,200.72,252.32,206.65,2026-02-04 06:00:00,6,4,2,0.0
1770188400,Rawalpindi,5,1523.61,4.77,24.07,109.85,5.67,177.51,221.68,142.47,2026-02-04 07:00:00,7,4,2,0.0
1770192000,Rawalpindi,5,1274.5,2.41,16.21,133.57,4.56,164.65,201.62,81.53,2026-02-04 08:00:00,8,4,2,0.0
1770195600,Rawalpindi,5,1001.75,1.07,9.57,153.42,4.74,140.37,171.36,47.98,2026-02-04 09:00:00,9,4,2,0.0
1770199200,Rawalpindi,5,671.18,0.45,4.94,158.5,5.19,0.0,0.0,24.27,2026-02-04 10:00:00,10,4,2,0.0
1770202800,Rawalpindi,5,628.72,0.56,6.77,143.69,4.37,75.51,97.7,25.52,2026-02-04 11:00:00,11,4,2,0.0
1770206400,Rawalpindi,4,642.11,0.55,10.45,129.46,3.81,67.2,88.68,29.52,2026-02-04 12:00:00,12,4,2,-1.0
1770210000,Rawalpindi,4,708.14,0.04,15.72,110.39,3.63,63.75,86.33,39.6,2026-02-04 13:00:00,13,4,2,0.0
1770213600,Rawalpindi,4,799.42,0.0,19.26,93.26,3.55,65.25,90.67,51.19,2026-02-04 14:00:00,14,4,2,0.0
1770217200,Rawalpindi,4,879.25,0.0,21.29,81.81,3.45,68.6,97.34,62.01,2026-02-04 15:00:00,15,4,2,0.0
1770220800,Rawalpindi,4,923.98,0.0,21.89,73.02,3.29,70.82,101.81,73.39,2026-02-04 16:00:00,16,4,2,0.0
1770224400,Rawalpindi,4,963.88,0.0,22.2,67.67,3.16,73.72,106.7,84.29,2026-02-04 17:00:00,17,4,2,0.0
1770228000,Rawalpindi,5,978.01,0.0,22.01,63.75,2.94,75.74,109.58,93.6,2026-02-04 18:00:00,18,4,2,1.0
1770231600,Rawalpindi,5,943.34,0.0,20.62,60.8,2.53,75.42,108.27,99.19,2026-02-04 19:00:00,19,4,2,0.0
1770235200,Rawalpindi,5,909.55,0.0,18.76,58.43,2.18,75.91,108.43,97.17,2026-02-04 20:00:00,20,4,2,0.0
1770238800,Rawalpindi,5,885.07,0.0,17.0,55.81,1.83,77.15,110.0,86.88,2026-02-04 21:00:00,21,4,2,0.0
1770242400,Rawalpindi,5,860.74,0.0,15.58,53.08,1.47,78.12,111.37,72.22,2026-02-04 22:00:00,22,4,2,0.0
1770246000,Rawalpindi,5,845.31,0.0,14.58,51.44,1.26,79.28,113.41,63.66,2026-02-04 23:00:00,23,4,2,0.0
1770249600,Rawalpindi,5,837.87,0.0,14.0,50.5,1.15,80.53,115.66,59.12,2026-02-05 00:00:00,0,5,2,0.0
1770253200,Rawalpindi,5,838.04,0.0,14.02,49.18,1.14,81.77,118.31,56.48,2026-02-05 01:00:00,1,5,2,0.0
1770256800,Rawalpindi,5,895.26,0.0,16.28,44.84,1.4,85.76,125.69,55.36,2026-02-05 02:00:00,2,5,2,0.0
1770260400,Rawalpindi,5,1006.99,0.4,20.77,37.7,1.75,91.71,135.78,55.57,2026-02-05 03:00:00,3,5,2,0.0
1770264000,Rawalpindi,5,1114.07,4.08,20.09,38.01,2.12,96.31,143.66,60.82,2026-02-05 04:00:00,4,5,2,0.0
1770267600,Rawalpindi,5,1183.53,6.54,18.84,47.06,2.7,100.33,149.89,72.17,2026-02-05 05:00:00,5,5,2,0.0
1770271200,Rawalpindi,5,1211.78,6.13,19.7,67.09,3.27,107.42,157.89,83.49,2026-02-05 06:00:00,6,5,2,0.0
1770274800,Rawalpindi,5,1022.23,3.93,17.4,108.92,3.3,91.63,134.72,77.8,2026-02-05 07:00:00,7,5,2,0.0
1770278400,Rawalpindi,5,891.46,2.3,13.57,129.27,3.04,89.59,127.52,64.74,2026-02-05 08:00:00,8,5,2,0.0
1770282000,Rawalpindi,5,744.63,1.22,9.12,142.52,2.71,81.71,114.69,43.71,2026-02-05 09:00:00,9,5,2,0.0
1770285600,Rawalpindi,4,554.46,0.51,5.08,149.32,2.44,57.82,84.17,24.72,2026-02-05 10:00:00,10,5,2,-1.0
1770289200,Rawalpindi,4,562.32,0.51,6.79,139.56,2.34,55.69,81.18,27.64,2026-02-05 11:00:00,11,5,2,0.0
1770292800,Rawalpindi,4,597.18,0.31,10.21,125.72,2.25,54.68,80.4,31.88,2026-02-05 12:00:00,12,5,2,0.0
1770296400,Rawalpindi,4,671.7,0.03,14.84,106.3,2.34,56.05,83.68,41.83,2026-02-05 13:00:00,13,5,2,0.0
1770300000,Rawalpindi,4,770.26,0.0,18.71,88.05,2.63,61.07,92.73,55.84,2026-02-05 14:00:00,14,5,2,0.0
1770303600,Rawalpindi,4,854.0,0.0,20.96,75.57,2.96,67.29,104.24,69.76,2026-02-05 15:00:00,15,5,2,0.0
1770307200,Rawalpindi,4,906.83,0.0,21.77,66.4,3.14,73.62,115.69,82.15,2026-02-05 16:00:00,16,5,2,0.0
1770310800,Rawalpindi,5,950.5,0.0,21.86,59.97,3.16,79.93,126.56,90.7,2026-02-05 17:00:00,17,5,2,1.0
1770314400,Rawalpindi,5,965.82,0.0,21.32,55.19,2.97,84.3,133.71,95.78,2026-02-05 18:00:00,18,5,2,0.0
1770318000,Rawalpindi,5,928.53,0.0,19.69,52.16,2.67,85.39,135.02,102.3,2026-02-05 19:00:00,19,5,2,0.0
1770321600,Rawalpindi,5,898.72,0.0,18.33,51.92,2.68,87.15,137.63,117.24,2026-02-05 20:00:00,20,5,2,0.0
1770325200,Rawalpindi,5,881.77,0.0,17.39,52.82,2.79,89.32,140.97,133.4,2026-02-05 21:00:00,21,5,2,0.0
1770328800,Rawalpindi,5,869.1,0.0,16.74,54.19,2.95,90.99,143.27,148.51,2026-02-05 22:00:00,22,5,2,0.0
1770332400,Rawalpindi,5,875.11,0.0,16.78,55.02,3.14,93.67,146.93,165.08,2026-02-05 23:00:00,23,5,2,0.0
1770336000,Rawalpindi,5,905.64,0.0,17.78,53.54,3.28,97.75,152.19,181.24,2026-02-06 00:00:00,0,6,2,0.0
1770339600,Rawalpindi,5,960.54,0.0,19.83,49.95,3.5,102.45,158.15,199.36,2026-02-06 01:00:00,1,6,2,0.0
1770343200,Rawalpindi,5,1073.77,0.0,24.65,44.8,4.24,110.11,169.17,223.37,2026-02-06 02:00:00,2,6,2,0.0
1770346800,Rawalpindi,5,1247.82,0.41,32.68,36.23,5.28,119.82,183.86,248.08,2026-02-06 03:00:00,3,6,2,0.0
1770350400,Rawalpindi,5,1397.88,4.87,33.77,34.28,5.99,127.71,196.86,261.18,2026-02-06 04:00:00,4,6,2,0.0
1770354000,Rawalpindi,5,1473.87,8.88,29.87,41.05,6.16,133.47,206.38,258.28,2026-02-06 05:00:00,5,6,2,0.0
1770357600,Rawalpindi,5,1491.18,8.64,27.94,54.45,5.81,140.86,215.13,233.8,2026-02-06 06:00:00,6,6,2,0.0
1770361200,Rawalpindi,5,729.92,1.29,8.93,125.92,5.77,99.58,166.38,62.51,2026-02-06 07:00:00,7,6,2,0.0
1770364800,Rawalpindi,5,598.0,0.53,5.01,141.36,6.03,95.41,159.77,39.9,2026-02-06 08:00:00,8,6,2,0.0
1770368400,Rawalpindi,5,555.28,0.3,3.78,146.73,6.43,95.45,158.85,32.58,2026-02-06 09:00:00,9,6,2,0.0
1770372000,Rawalpindi,5,573.92,0.37,5.48,137.53,6.17,96.21,158.64,31.99,2026-02-06 10:00:00,10,6,2,0.0
1770375600,Rawalpindi,5,652.2,0.54,9.71,119.22,5.3,99.02,160.52,38.26,2026-02-06 11:00:00,11,6,2,0.0
1770379200,Rawalpindi,5,739.91,0.33,15.22,104.66,4.94,101.05,162.28,46.25,2026-02-06 12:00:00,12,6,2,0.0
1770382800,Rawalpindi,5,853.39,0.03,20.91,90.57,4.82,105.07,165.51,57.92,2026-02-06 13:00:00,13,6,2,0.0
1770386400,Rawalpindi,5,964.38,0.0,24.02,77.57,4.16,110.58,168.56,61.49,2026-02-06 14:00:00,14,6,2,0.0
1770390000,Rawalpindi,5,1030.92,0.0,24.63,72.39,3.6,113.1,166.56,61.98,2026-02-06 15:00:00,15,6,2,0.0
1770393600,Rawalpindi,5,1009.6,0.0,21.81,71.6,3.15,107.98,154.55,57.94,2026-02-06 16:00:00,16,6,2,0.0
1770397200,Rawalpindi,5,1068.65,0.0,22.31,63.67,2.57,107.29,149.85,59.59,2026-02-06 17:00:00,17,6,2,0.0
1770400800,Rawalpindi,5,1125.16,0.0,23.02,55.77,2.1,105.89,144.75,60.48,2026-02-06 18:00:00,18,6,2,0.0
1770404400,Rawalpindi,5,1141.44,0.0,22.73,49.36,1.69,102.06,136.31,57.33,2026-02-06 19:00:00,19,6,2,0.0
1770408000,Rawalpindi,5,1152.6,0.0,21.89,45.06,1.52,99.61,130.7,58.41,2026-02-06 20:00:00,20,6,2,0.0
1770411600,Rawalpindi,5,1181.15,0.0,21.62,41.72,1.58,98.98,128.29,66.68,2026-02-06 21:00:00,21,6,2,0.0
1770415200,Rawalpindi,5,1213.91,0.0,22.1,39.21,1.79,99.26,127.66,81.73,2026-02-06 22:00:00,22,6,2,0.0
1770418800,Rawalpindi,5,1251.61,0.0,22.72,36.73,1.91,100.76,128.93,93.39,2026-02-06 23:00:00,23,6,2,0.0
1770422400,Rawalpindi,5,1279.23,0.0,23.18,34.56,1.98,102.61,130.82,102.1,2026-02-07 00:00:00,0,7,2,0.0
1770426000,Rawalpindi,5,1288.6,0.0,23.36,32.47,1.93,103.16,131.35,99.07,2026-02-07 01:00:00,1,7,2,0.0
1770429600,Rawalpindi,5,1318.93,0.02,24.31,29.78,1.83,103.74,132.99,83.72,2026-02-07 02:00:00,2,7,2,0.0
1770433200,Rawalpindi,5,1355.78,1.01,25.09,27.83,1.85,103.92,134.46,72.57,2026-02-07 03:00:00,3,7,2,0.0
1770436800,Rawalpindi,5,1356.61,5.31,19.83,35.02,1.85,100.97,131.84,67.62,2026-02-07 04:00:00,4,7,2,0.0
1770440400,Rawalpindi,5,1293.08,6.04,16.78,49.97,2.03,96.45,126.89,64.05,2026-02-07 05:00:00,5,7,2,0.0
1770444000,Rawalpindi,5,1171.61,4.14,14.5,77.55,2.34,94.53,124.0,56.44,2026-02-07 06:00:00,6,7,2,0.0
1770447600,Rawalpindi,3,390.75,0.42,2.59,131.38,1.91,20.57,33.63,10.15,2026-02-07 07:00:00,7,7,2,-2.0
1770451200,Rawalpindi,3,300.62,0.2,1.32,135.15,1.41,12.96,22.87,7.33,2026-02-07 08:00:00,8,7,2,0.0
1770454800,Rawalpindi,3,283.4,0.16,1.16,136.5,1.27,12.49,21.94,7.1,2026-02-07 09:00:00,9,7,2,0.0
1770458400,Rawalpindi,3,302.07,0.26,1.98,134.02,1.29,14.01,23.98,11.21,2026-02-07 10:00:00,10,7,2,0.0
1770462000,Rawalpindi,3,347.53,0.41,3.79,127.41,1.43,17.39,28.7,18.15,2026-02-07 11:00:00,11,7,2,0.0
1770465600,Rawalpindi,3,401.81,0.36,6.51,120.05,1.57,20.72,33.59,24.02,2026-02-07 12:00:00,12,7,2,0.0
1770469200,Rawalpindi,3,490.76,0.06,10.69,106.29,1.87,26.37,41.91,35.97,2026-02-07 13:00:00,13,7,2,0.0
1770472800,Rawalpindi,3,603.06,0.0,14.38,91.96,2.3,34.72,54.13,53.12,2026-02-07 14:00:00,14,7,2,0.0
1770476400,Rawalpindi,3,695.58,0.0,16.63,83.55,2.74,42.89,66.18,71.91,2026-02-07 15:00:00,15,7,2,0.0
1770480000,Rawalpindi,3,748.32,0.0,17.24,77.4,3.02,49.2,75.23,88.17,2026-02-07 16:00:00,16,7,2,0.0
1770483600,Rawalpindi,4,786.39,0.0,17.03,71.63,2.88,54.81,82.95,89.17,2026-02-07 17:00:00,17,7,2,1.0
1770487200,Rawalpindi,4,799.67,0.0,16.46,67.65,2.42,58.43,87.12,83.7,2026-02-07 18:00:00,18,7,2,0.0
1770490800,Rawalpindi,4,760.94,0.0,14.92,65.38,1.82,57.22,84.05,76.95,2026-02-07 19:00:00,19,7,2,0.0
1770494400,Rawalpindi,4,724.02,0.0,13.4,64.84,1.52,55.74,81.37,75.67,2026-02-07 20:00:00,20,7,2,0.0
1770498000,Rawalpindi,4,696.74,0.0,12.18,65.3,1.4,55.36,80.53,77.51,2026-02-07 21:00:00,21,7,2,0.0
1770501600,Rawalpindi,4,677.51,0.0,11.57,66.83,1.49,55.58,80.7,89.74,2026-02-07 22:00:00,22,7,2,0.0
1770505200,Rawalpindi,4,680.8,0.0,11.85,67.33,1.66,57.29,83.04,108.65,2026-02-07 23:00:00,23,7,2,0.0
1770508800,Rawalpindi,4,704.69,0.0,12.76,65.82,1.83,60.49,87.71,129.18,2026-02-08 00:00:00,0,8,2,0.0
1770512400,Rawalpindi,4,746.1,0.0,14.37,63.52,2.08,65.12,94.85,150.88,2026-02-08 01:00:00,1,8,2,0.0
1770516000,Rawalpindi,4,816.21,0.0,17.44,59.57,2.56,70.58,104.62,167.67,2026-02-08 02:00:00,2,8,2,0.0
1770519600,Rawalpindi,5,909.46,0.27,21.99,54.1,3.17,75.88,114.9,177.76,2026-02-08 03:00:00,3,8,2,1.0
